fuente_sitio,dataset,url_origen,grupo,tema,fecha_extraccion,pais,region,periodo,indicador,categoria_energia,tecnologia,actor,item,valor,unidad
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Renovable,Hydro,CEMPPSA - HIDROCUYO SA,ALVAREZ CONDARCO - Hydro,50.7,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Renovable,Hydro,H. EL CHOCON SA,ARROYITO - Hydro,128.0,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Nuclear,NASA,ATUCHA I - Nuclear,370.0,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Nuclear,NASA,ATUCHA II - Nuclear,745.0,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,ENARSA,BANDERA - Oil,31.0,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,COOPERATIVA DE ELECTRICIDAD BARILOCHE LTDA,BARILOCHE (PUERTO  MORENO) - Oil,5.736000000000001,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Renovable,Hydro,EPEC,BENJAMIN REOLIN - Hydro,38.4,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,EMSA,BERNARDO  DE IRIGOYEN - Oil,2.096,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,ENARSA,C.T. RUFINO - Oil,31.9,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,ENARSA,C.T. SAN VICENTE - Oil,27.6,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,DPEC,CAA CATI - Oil,1.415,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Renovable,Hydro,AES ARGENTINA GENERACION S.A.,CABRA CORRAL - Hydro,102.0,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Renovable,Hydro,CEMPPSA - HIDROCUYO SA,CACHEUTA (NUEVA) - Hydro,120.0,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,AES ARGENTINA GENERACION S.A.,CACHI - Oil,1.07,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,AES ARGENTINA GENERACION S.A.,CAFAYATE - Oil,4.182,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,ENDESA COSTANERA,CAPITAL CATAMARCA - PREDIO CHOYA - Oil,5.728,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,ENDESA COSTANERA,CAPITAL CATAMARCA - PREDIO EX CARCEL - Oil,7.075,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,ENDESA COSTANERA,CAPITAL CATAMARCA - PREDIO RIPIERA - Oil,4.675,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Renovable,Hydro,ENTE CASA DE PIEDRA,CASA DE PIEDRA - Hydro,60.0,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Renovable,Hydro,EPEC,CASSAFFOUSTH - Hydro,17.28,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Coal,PAMPA ENERGIA,CENTRAL BAHIA BLANCA (PIEDRA BUENA) SA - Coal,620.0,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Gas,PAMPA ENERGIA,CENTRAL LOMA DE LA LATA SA - Gas,540.0,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,INDUSTRIAS JUAN F. SECCO,CENTRAL PARQUE INDUSTRIAL LA BANDA - Oil,11.228,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Gas,PETROBRAS ENERGIA,CENTRAL T.GENELBA - Gas,673.6,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Gas,PETROBRAS ENERGIA,CENTRAL T.GENELBA PLUS - Gas,164.55,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Gas,ENARSA,CENTRAL TERMICA BRIGADIER LOPEZ (ENARSA) - Gas,280.0,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Gas,AES - TERMOANDES SA,CENTRAL TERMICA DE CICLO COMBINADO SALTA - Gas,643.0,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Coal,PAMPA ENERGIA,CENTRAL TERMICA GÜEMES SA - Coal,361.0,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Gas,GENERACION LA BANDA S.A. (GRUPO ALBANESI ),CENTRAL TERMICA LA BANDA - Gas,32.0,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,EMDERSA GENERACION SALTA SA - PAMPA ENERGIA,CENTRAL TERMICA PIQUIRENDA SA - Oil,30.44,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,AGGREKO ARGENTINA SRL,CENTRAL TERMICA REMEDIOS DE ESCALADA - Oil,25.0,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Gas,TERMOELECTRICA GUILLERMO BROWN,CENTRAL TERMOELECTRICA GUILLERMO BROWN - Gas,524.0,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Gas,TERMOELECTRICA MANUEL BELGRANO SA (TMB),CENTRAL TERMOELECTRICA MANUEL BELGRANO - Gas,868.2,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Gas,CENTRAL TERMOELECTRICA JOSE DE SAN MARTIN (TSM),CENTRAL TERMOELECTRICA TIMBUES - Gas,865.1400000000001,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Renovable,Hydro,EPSE - ENERGIA PROVINCIAL SOCIEDAD DEL ESTADO,CH LOS CARACOLES - Hydro,121.4,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,INDUSTRIAS JUAN F. SECCO,CHILECITO - Oil,5.0,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Renovable,Solar,ENARSA,CHIMBERA 1 - Solar,2.0,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Renovable,Hydro,DPA RIO NEGRO,CIPOLLETTI - Hydro,5.78,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,EMSA,COMANDANTE ANDRESITO - Oil,2.372,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Gas,CT PATAGONICAS SA,COMODORO RIVADAVIA - Gas,141.02,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Renovable,Wind,COOPERATIVA,COMODORO RIVADAVIA - ANTONIO MORAN - Wind,16.56,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,DPEC,CORRIENTES - Oil,1.4,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Coal,ENDESA COSTANERA,COSTANERA - Coal,1982.2,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Gas,CT MENDOZA SA,CRUZ DE PIEDRA - Gas,17.94,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,EPEC,CRUZ DEL EJE - Oil,5.052,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Gas,GECOR  (GENERADORA CORDOBA SA),CT 13 DE JULIO - Gas,26.0,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,AGGREKO ARGENTINA SRL,CT ALEM - Oil,15.0,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,INDUSTRIAS JUAN F. SECCO,CT ALUMINE - Oil,6.3,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,SOENERGY ARGENTINA SA,CT ARISTOBULO DEL VALLE - Oil,15.0,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,AGGREKO ARGENTINA SRL,CT ARRECIFES - Oil,20.0,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,SULLAIR ARGENTINA SA,CT AÑATUYA - Oil,19.2,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,SULLAIR ARGENTINA SA,CT AÑATUYA II - Oil,11.5,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,SOENERGY ARGENTINA SA,CT BARILOCHE - Oil,20.0,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,SULLAIR ARGENTINA SA,CT BELL VILLE - Oil,15.62,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Gas,GENNEIA SA,CT BRAGADO - Gas,49.8,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,INDUSTRIAS JUAN F. SECCO,CT CAPITAN SARMIENTO - Oil,5.0,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,INDUSTRIAS JUAN F. SECCO,CT CATAMARCA - Oil,19.2,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,INDUSTRIAS JUAN F. SECCO,CT CAVIAHUE - Oil,5.0,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,INDUSTRIAS JUAN F. SECCO,CT CERES - Oil,18.0,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,SULLAIR ARGENTINA SA,CT CHARATA - Oil,19.4,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,INDUSTRIAS JUAN F. SECCO,CT CHILECITO - Oil,10.0,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,AGGREKO ARGENTINA SRL,CT CIPOLLETTI - Oil,5.0,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,SULLAIR ARGENTINA SA,CT COLON BUENOS AIRES - Oil,15.3,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Gas,GENNEIA SA,CT CONCEPCION DEL URUGUAY - Gas,41.78,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,AGGREKO ARGENTINA SRL,CT CORRIENTES - Oil,20.0,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Coal,PETROBRAS ARGENTINA S.A.,CT ECOENERGIA (PETROBRAS) - Coal,13.2,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Gas,ENARSA,CT ENSENADA DE BARRAGAN - Gas,567.0,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,SOENERGY ARGENTINA SA,CT ESQUINA - Oil,16.5,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,APR ENERGY SRL,CT FORMOSA II - Oil,30.0,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,AGGREKO ARGENTINA SRL,CT GENERAL VILLEGAS - Oil,23.49,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,INDUSTRIAS JUAN F. SECCO,CT GOYA - Oil,13.0,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Gas,GENERACION INDEPENDENCIA SA,CT INDEPENDENCIA - Gas,120.0,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,INDUSTRIAS JUAN F. SECCO,CT INGENIERO JUAREZ - Oil,4.0,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,INDUSTRIAS JUAN F. SECCO,CT INTA CATAMARCA - Oil,7.04,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,AGGREKO ARGENTINA SRL,CT ISLA VERDE - Oil,24.5,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,AGGREKO ARGENTINA SRL,CT JUAN JOSE CASTELLI - Oil,15.0,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,SOENERGY ARGENTINA SA,CT JUNIN - Oil,22.0,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,SULLAIR ARGENTINA SA,CT LA PLATA - Oil,40.4,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,INDUSTRIAS JUAN F. SECCO,CT LA RIOJA DELIVERY - Oil,19.2,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,INDUSTRIAS JUAN F. SECCO,CT LA RIOJA SUR - Oil,10.0,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,INDUSTRIAS JUAN F. SECCO,CT LAGUNA BLANCA - Oil,7.0,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Gas,GENNEIA SA,CT LAS ARMAS - Gas,10.4,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Gas,GENNEIA SA,CT LAS ARMAS II - Gas,23.37,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,TURBODISEL SA,CT LAS PALMAS - Oil,6.0,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,SULLAIR ARGENTINA SA,CT LIBERTADOR GENERAL SAN MARTIN - Oil,15.0,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,SOENERGY ARGENTINA SA,CT LINCOLN - Oil,15.002,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,SULLAIR ARGENTINA SA,CT LOBOS - Oil,15.686,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,APR ENERGY SRL,CT MAGDALENA - Oil,25.0,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Gas,GENNEIA SA,CT MATHEU - Gas,41.0,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,MEDANITO SA,CT MEDANITOS (RINCON DE LOS SAUCES) - Oil,32.0,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,ENERGYST RENTAL SOLUTIONS ARGENTINA SA,CT MIRAMAR I - Oil,20.0,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Gas,GENNEIA SA,CT OLAVARRIA - Gas,38.8,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Oil,INDUSTRIAS JUAN F. SECCO,CT ORAN - Oil,15.0,MW
World Resources Institute,global_power_plant_database,https://purl.org/wri/grid/gpv2,energia-y-sustentabilidad-1,Impacto ambiental de la energia,2026-04-28 05:45:58,Argentina,ARG,2026,capacidad_generacion,Fosil,Gas,GENNEIA SA,CT PARANA - Gas,40.0,MW
